file,sponsored
3220346_raw_html.txt,0
1291080_raw_html.txt,0
362109_raw_html.txt,0
3518416_raw_html.txt,1
463057_raw_html.txt,0
1847212_raw_html.txt,0
3105674_raw_html.txt,0
322422_raw_html.txt,0
859244_raw_html.txt,0
1892643_raw_html.txt,0
1134790_raw_html.txt,0
2151558_raw_html.txt,0
780658_raw_html.txt,1
2242792_raw_html.txt,0
1360686_raw_html.txt,0
2774380_raw_html.txt,0
1301697_raw_html.txt,0
1343168_raw_html.txt,0
3774336_raw_html.txt,0
675620_raw_html.txt,0
1935945_raw_html.txt,0
942709_raw_html.txt,1
685315_raw_html.txt,0
1619846_raw_html.txt,0
1128432_raw_html.txt,0
1630363_raw_html.txt,0
2763500_raw_html.txt,0
1564076_raw_html.txt,0
2328609_raw_html.txt,1
2616615_raw_html.txt,0
1039676_raw_html.txt,0
1995375_raw_html.txt,0
530978_raw_html.txt,0
197200_raw_html.txt,0
186022_raw_html.txt,0
2698324_raw_html.txt,0
3487263_raw_html.txt,0
967938_raw_html.txt,0
1530366_raw_html.txt,0
3643089_raw_html.txt,0
3864771_raw_html.txt,0
1083309_raw_html.txt,0
2378817_raw_html.txt,0
1287991_raw_html.txt,0
2292344_raw_html.txt,1
1535185_raw_html.txt,0
2321835_raw_html.txt,0
570440_raw_html.txt,0
1131045_raw_html.txt,0
1038776_raw_html.txt,0
13652_raw_html.txt,0
1256511_raw_html.txt,1
3720835_raw_html.txt,0
3394429_raw_html.txt,0
2664962_raw_html.txt,0
2834240_raw_html.txt,0
3782244_raw_html.txt,0
3988230_raw_html.txt,1
3059236_raw_html.txt,0
2659058_raw_html.txt,0
298810_raw_html.txt,0
2024953_raw_html.txt,0
17581_raw_html.txt,0
2029764_raw_html.txt,0
1601926_raw_html.txt,0
3613416_raw_html.txt,0
2893912_raw_html.txt,0
2606985_raw_html.txt,0
2678018_raw_html.txt,0
3538128_raw_html.txt,0
3584888_raw_html.txt,0
2478105_raw_html.txt,0
1501744_raw_html.txt,0
2150774_raw_html.txt,0
2173290_raw_html.txt,0
2532374_raw_html.txt,0
3756528_raw_html.txt,0
854748_raw_html.txt,0
1224818_raw_html.txt,0
762807_raw_html.txt,0
1687341_raw_html.txt,0
2063468_raw_html.txt,0
1630455_raw_html.txt,0
617734_raw_html.txt,0
3861462_raw_html.txt,1
3688438_raw_html.txt,0
3860181_raw_html.txt,1
1865742_raw_html.txt,0
2391739_raw_html.txt,0
2021390_raw_html.txt,0
2783653_raw_html.txt,0
3649960_raw_html.txt,0
326412_raw_html.txt,0
112660_raw_html.txt,0
455787_raw_html.txt,0
3467116_raw_html.txt,0
1289906_raw_html.txt,0
2735936_raw_html.txt,0
1420222_raw_html.txt,0
2067536_raw_html.txt,0
2894175_raw_html.txt,1
3712647_raw_html.txt,0
1532911_raw_html.txt,0
304747_raw_html.txt,0
2540983_raw_html.txt,0
2680568_raw_html.txt,0
3614438_raw_html.txt,0
2414785_raw_html.txt,0
3221352_raw_html.txt,0
3810651_raw_html.txt,0
1086594_raw_html.txt,0
1409198_raw_html.txt,0
2757862_raw_html.txt,0
2101962_raw_html.txt,0
441937_raw_html.txt,0
166812_raw_html.txt,1
1687953_raw_html.txt,0
943641_raw_html.txt,1
3696586_raw_html.txt,0
3975169_raw_html.txt,0
2709980_raw_html.txt,0
2093784_raw_html.txt,0
48915_raw_html.txt,1
3558915_raw_html.txt,0
1356657_raw_html.txt,0
554478_raw_html.txt,0
2888892_raw_html.txt,0
339819_raw_html.txt,0
2706826_raw_html.txt,0
3125296_raw_html.txt,0
3515911_raw_html.txt,1
421708_raw_html.txt,0
1115475_raw_html.txt,0
3040040_raw_html.txt,0
976041_raw_html.txt,0
782437_raw_html.txt,1
324386_raw_html.txt,0
2074774_raw_html.txt,0
1729011_raw_html.txt,0
961753_raw_html.txt,0
3937575_raw_html.txt,0
1941871_raw_html.txt,0
229699_raw_html.txt,0
3995580_raw_html.txt,0
3716456_raw_html.txt,0
3828916_raw_html.txt,0
3791924_raw_html.txt,0
1774682_raw_html.txt,0
389058_raw_html.txt,0
725805_raw_html.txt,0
1549996_raw_html.txt,0
2837890_raw_html.txt,0
90183_raw_html.txt,0
485409_raw_html.txt,0
533784_raw_html.txt,0
3769056_raw_html.txt,0
3141381_raw_html.txt,0
3687769_raw_html.txt,0
1520829_raw_html.txt,0
3348633_raw_html.txt,0
57433_raw_html.txt,0
3591060_raw_html.txt,0
733668_raw_html.txt,0
1195180_raw_html.txt,0
4036270_raw_html.txt,0
3140976_raw_html.txt,0
3363838_raw_html.txt,0
133844_raw_html.txt,1
3563052_raw_html.txt,0
637570_raw_html.txt,0
1828674_raw_html.txt,1
3476361_raw_html.txt,0
2788335_raw_html.txt,0
201346_raw_html.txt,0
4031275_raw_html.txt,0
708860_raw_html.txt,0
3403802_raw_html.txt,0
1573249_raw_html.txt,1
2262925_raw_html.txt,0
2345817_raw_html.txt,0
2824616_raw_html.txt,1
1478305_raw_html.txt,0
3975950_raw_html.txt,0
2225997_raw_html.txt,0
3371271_raw_html.txt,1
1671494_raw_html.txt,0
3738912_raw_html.txt,0
1746662_raw_html.txt,0
3164592_raw_html.txt,0
380492_raw_html.txt,0
2064330_raw_html.txt,0
2319643_raw_html.txt,0
438112_raw_html.txt,0
472490_raw_html.txt,0
3373034_raw_html.txt,0
2320896_raw_html.txt,0
2303536_raw_html.txt,0
3484422_raw_html.txt,1
480162_raw_html.txt,0
2825191_raw_html.txt,0
2445450_raw_html.txt,0
3547161_raw_html.txt,0
3021370_raw_html.txt,0
26965_raw_html.txt,0
2490512_raw_html.txt,0
3034704_raw_html.txt,0
3797169_raw_html.txt,0
1062856_raw_html.txt,1
1381357_raw_html.txt,0
3338016_raw_html.txt,0
656257_raw_html.txt,0
902176_raw_html.txt,0
1818932_raw_html.txt,0
3699831_raw_html.txt,0
410491_raw_html.txt,0
3831752_raw_html.txt,0
2299192_raw_html.txt,0
1702364_raw_html.txt,0
3677876_raw_html.txt,0
2434095_raw_html.txt,0
2048503_raw_html.txt,1
348409_raw_html.txt,1
2137315_raw_html.txt,0
1414108_raw_html.txt,0
3179589_raw_html.txt,0
1138360_raw_html.txt,0
1610004_raw_html.txt,1
3989187_raw_html.txt,0
705141_raw_html.txt,0
1737766_raw_html.txt,0
2654161_raw_html.txt,0
3816747_raw_html.txt,1
1206478_raw_html.txt,1
3020056_raw_html.txt,0
3357200_raw_html.txt,0
3822535_raw_html.txt,0
1683296_raw_html.txt,0
934783_raw_html.txt,0
3181130_raw_html.txt,1
1656549_raw_html.txt,1
1591837_raw_html.txt,0
611101_raw_html.txt,0
3847749_raw_html.txt,0
1186730_raw_html.txt,1
2035020_raw_html.txt,0
88566_raw_html.txt,0
833406_raw_html.txt,0
611497_raw_html.txt,0
262248_raw_html.txt,0
579106_raw_html.txt,0
1684549_raw_html.txt,0
422204_raw_html.txt,0
46574_raw_html.txt,0
2955765_raw_html.txt,0
1273627_raw_html.txt,0
3153266_raw_html.txt,0
3257510_raw_html.txt,0
3537230_raw_html.txt,0
3941198_raw_html.txt,0
2094978_raw_html.txt,0
760689_raw_html.txt,0
3104672_raw_html.txt,0
3223884_raw_html.txt,0
2243922_raw_html.txt,0
2786977_raw_html.txt,0
2087847_raw_html.txt,0
1956408_raw_html.txt,0
3737835_raw_html.txt,0
2612192_raw_html.txt,0
2008780_raw_html.txt,0
143764_raw_html.txt,0
3617460_raw_html.txt,0
2576198_raw_html.txt,0
1504129_raw_html.txt,0
880942_raw_html.txt,0
1073281_raw_html.txt,0
3445864_raw_html.txt,0
1796835_raw_html.txt,0
893762_raw_html.txt,1
2337824_raw_html.txt,0
1009798_raw_html.txt,0
353518_raw_html.txt,0
155791_raw_html.txt,1
988521_raw_html.txt,0
2336172_raw_html.txt,0
699262_raw_html.txt,1
3688788_raw_html.txt,0
283951_raw_html.txt,1
1739901_raw_html.txt,0
1145007_raw_html.txt,0
843080_raw_html.txt,0
1658844_raw_html.txt,0
3009628_raw_html.txt,0
2763698_raw_html.txt,0
3245362_raw_html.txt,0
2061596_raw_html.txt,0
2410951_raw_html.txt,0
2096611_raw_html.txt,0
440698_raw_html.txt,0
554030_raw_html.txt,0
202789_raw_html.txt,0
1882400_raw_html.txt,0
2745908_raw_html.txt,0
470031_raw_html.txt,0
2487454_raw_html.txt,0
1854076_raw_html.txt,0
2627737_raw_html.txt,0
1231484_raw_html.txt,0
3402607_raw_html.txt,1
3061064_raw_html.txt,0
156369_raw_html.txt,0
544158_raw_html.txt,0
3037164_raw_html.txt,0
1678305_raw_html.txt,0
2684917_raw_html.txt,0
1344399_raw_html.txt,0
379816_raw_html.txt,1
3309715_raw_html.txt,0
711525_raw_html.txt,1
2031523_raw_html.txt,0
1386018_raw_html.txt,1
2460422_raw_html.txt,0
1477420_raw_html.txt,0
2103507_raw_html.txt,0
1872657_raw_html.txt,0
1061476_raw_html.txt,0
1358920_raw_html.txt,0
3088891_raw_html.txt,0
2257514_raw_html.txt,0
1799764_raw_html.txt,1
2969973_raw_html.txt,0
2122071_raw_html.txt,0
3958526_raw_html.txt,0
2393858_raw_html.txt,0
700030_raw_html.txt,0
3206638_raw_html.txt,0
2745489_raw_html.txt,0
3467670_raw_html.txt,0
1682853_raw_html.txt,0
434763_raw_html.txt,0
2584148_raw_html.txt,0
4058926_raw_html.txt,0
2091424_raw_html.txt,0
3230222_raw_html.txt,0
275157_raw_html.txt,0
1695709_raw_html.txt,0
2376390_raw_html.txt,0
166580_raw_html.txt,0
2208000_raw_html.txt,0
115118_raw_html.txt,0
2651942_raw_html.txt,0
3771574_raw_html.txt,0
2113179_raw_html.txt,0
1216807_raw_html.txt,0
3399588_raw_html.txt,0
3142428_raw_html.txt,0
2976241_raw_html.txt,0
3962751_raw_html.txt,0
138889_raw_html.txt,0
4001091_raw_html.txt,0
305910_raw_html.txt,0
1459351_raw_html.txt,1
1603062_raw_html.txt,0
2184745_raw_html.txt,0
660349_raw_html.txt,0
489409_raw_html.txt,0
486733_raw_html.txt,0
1802172_raw_html.txt,0
3887415_raw_html.txt,0
627616_raw_html.txt,0
2465986_raw_html.txt,0
2573192_raw_html.txt,0
889254_raw_html.txt,0
2404335_raw_html.txt,0
1280403_raw_html.txt,0
2879433_raw_html.txt,0
1281133_raw_html.txt,0
1950866_raw_html.txt,0
1158308_raw_html.txt,0
2542897_raw_html.txt,0
1608384_raw_html.txt,1
2316043_raw_html.txt,0
1223305_raw_html.txt,0
1504449_raw_html.txt,0
3026736_raw_html.txt,0
1725943_raw_html.txt,0
1838536_raw_html.txt,0
2354289_raw_html.txt,0
1831976_raw_html.txt,0
785364_raw_html.txt,0
1185477_raw_html.txt,0
1476242_raw_html.txt,0
280818_raw_html.txt,0
2847703_raw_html.txt,0
2813622_raw_html.txt,0
1119766_raw_html.txt,0
1933545_raw_html.txt,1
3538662_raw_html.txt,0
1938014_raw_html.txt,0
1820094_raw_html.txt,0
789482_raw_html.txt,0
2950394_raw_html.txt,0
1370635_raw_html.txt,0
2053549_raw_html.txt,0
1264321_raw_html.txt,0
3798604_raw_html.txt,0
1253258_raw_html.txt,0
3005708_raw_html.txt,1
2676490_raw_html.txt,0
134656_raw_html.txt,0
3053811_raw_html.txt,0
2516462_raw_html.txt,0
178416_raw_html.txt,0
3838843_raw_html.txt,0
3752947_raw_html.txt,0
1951112_raw_html.txt,0
1130170_raw_html.txt,0
1994428_raw_html.txt,0
2740618_raw_html.txt,0
3691802_raw_html.txt,0
1248681_raw_html.txt,0
3767319_raw_html.txt,0
2294701_raw_html.txt,0
493518_raw_html.txt,0
2045050_raw_html.txt,0
3931927_raw_html.txt,0
976387_raw_html.txt,1
1849322_raw_html.txt,0
331087_raw_html.txt,0
3328591_raw_html.txt,1
3471361_raw_html.txt,1
685749_raw_html.txt,0
2539396_raw_html.txt,0
1181734_raw_html.txt,0
424051_raw_html.txt,0
886957_raw_html.txt,0
3208789_raw_html.txt,0
2235726_raw_html.txt,0
1508857_raw_html.txt,0
662563_raw_html.txt,1
3806616_raw_html.txt,0
2005794_raw_html.txt,0
2985697_raw_html.txt,0
861862_raw_html.txt,0
735190_raw_html.txt,0
435810_raw_html.txt,0
190360_raw_html.txt,0
1007222_raw_html.txt,0
307934_raw_html.txt,0
14466_raw_html.txt,0
1317436_raw_html.txt,1
131743_raw_html.txt,0
1904125_raw_html.txt,1
1575012_raw_html.txt,0
2810634_raw_html.txt,0
1029790_raw_html.txt,0
236751_raw_html.txt,1
516001_raw_html.txt,0
1733392_raw_html.txt,0
3160734_raw_html.txt,0
315618_raw_html.txt,0
3901224_raw_html.txt,0
420486_raw_html.txt,0
3655300_raw_html.txt,0
3900878_raw_html.txt,0
2112141_raw_html.txt,0
3904465_raw_html.txt,0
3290954_raw_html.txt,0
1916406_raw_html.txt,0
940638_raw_html.txt,0
3499401_raw_html.txt,0
2461590_raw_html.txt,0
867536_raw_html.txt,0
2766512_raw_html.txt,1
1775455_raw_html.txt,0
3162289_raw_html.txt,0
3474957_raw_html.txt,0
1640302_raw_html.txt,1
2536040_raw_html.txt,1
3898564_raw_html.txt,0
581425_raw_html.txt,1
685167_raw_html.txt,0
14584_raw_html.txt,0
364176_raw_html.txt,0
1583100_raw_html.txt,1
1833541_raw_html.txt,0
2718452_raw_html.txt,0
3282004_raw_html.txt,0
3585520_raw_html.txt,0
2204731_raw_html.txt,0
1101672_raw_html.txt,0
1904065_raw_html.txt,0
250086_raw_html.txt,1
679513_raw_html.txt,0
2681787_raw_html.txt,0
896725_raw_html.txt,0
3933066_raw_html.txt,0
2896724_raw_html.txt,0
3493081_raw_html.txt,0
2789678_raw_html.txt,0
3697996_raw_html.txt,0
89272_raw_html.txt,0
175239_raw_html.txt,0
2811352_raw_html.txt,0
1397775_raw_html.txt,1
542779_raw_html.txt,0
3768717_raw_html.txt,0
1523835_raw_html.txt,0
2690947_raw_html.txt,0
528368_raw_html.txt,0
1501965_raw_html.txt,0
897921_raw_html.txt,0
2999742_raw_html.txt,0
1428974_raw_html.txt,0
3201763_raw_html.txt,0
529531_raw_html.txt,0
3632192_raw_html.txt,0
2808186_raw_html.txt,0
2632401_raw_html.txt,0
247660_raw_html.txt,0
3580593_raw_html.txt,0
2976063_raw_html.txt,0
3876616_raw_html.txt,0
1308_raw_html.txt,0
3905684_raw_html.txt,0
2293856_raw_html.txt,0
77797_raw_html.txt,0
412731_raw_html.txt,0
3730197_raw_html.txt,0
2399961_raw_html.txt,0
128206_raw_html.txt,1
1128687_raw_html.txt,0
3057706_raw_html.txt,0
2203927_raw_html.txt,0
2286967_raw_html.txt,0
42331_raw_html.txt,0
62307_raw_html.txt,0
295071_raw_html.txt,0
1371804_raw_html.txt,1
2072856_raw_html.txt,0
161112_raw_html.txt,0
298856_raw_html.txt,1
3817724_raw_html.txt,0
167581_raw_html.txt,0
1531153_raw_html.txt,0
1925588_raw_html.txt,0
3840754_raw_html.txt,0
2893215_raw_html.txt,1
1830176_raw_html.txt,0
88425_raw_html.txt,0
284058_raw_html.txt,0
3319956_raw_html.txt,0
3941686_raw_html.txt,0
3551821_raw_html.txt,0
1299790_raw_html.txt,0
3055557_raw_html.txt,0
2504706_raw_html.txt,0
3429302_raw_html.txt,0
614281_raw_html.txt,0
2135149_raw_html.txt,0
1629138_raw_html.txt,1
3020229_raw_html.txt,0
3408800_raw_html.txt,0
3972362_raw_html.txt,0
1114723_raw_html.txt,0
2619751_raw_html.txt,0
1018974_raw_html.txt,1
2768872_raw_html.txt,0
1949388_raw_html.txt,1
2280244_raw_html.txt,0
648576_raw_html.txt,0
3882217_raw_html.txt,0
2405097_raw_html.txt,0
3734716_raw_html.txt,0
1217952_raw_html.txt,0
1814451_raw_html.txt,0
1747286_raw_html.txt,0
2591235_raw_html.txt,0
3742158_raw_html.txt,0
2735678_raw_html.txt,0
2240206_raw_html.txt,0
913503_raw_html.txt,0
191838_raw_html.txt,0
394340_raw_html.txt,0
3048271_raw_html.txt,1
1723056_raw_html.txt,0
544687_raw_html.txt,0
2659365_raw_html.txt,0
3453372_raw_html.txt,0
2414106_raw_html.txt,1
2962047_raw_html.txt,0
332061_raw_html.txt,0
3761370_raw_html.txt,0
2733068_raw_html.txt,0
2554490_raw_html.txt,1
2719346_raw_html.txt,0
462369_raw_html.txt,0
3248769_raw_html.txt,0
2832374_raw_html.txt,0
1495531_raw_html.txt,0
1205253_raw_html.txt,0
234996_raw_html.txt,1
3096603_raw_html.txt,0
3577953_raw_html.txt,0
3297242_raw_html.txt,0
4038519_raw_html.txt,0
795553_raw_html.txt,0
320131_raw_html.txt,0
2135218_raw_html.txt,0
1992394_raw_html.txt,0
900972_raw_html.txt,0
764006_raw_html.txt,0
2611977_raw_html.txt,0
969118_raw_html.txt,0
174715_raw_html.txt,1
1078225_raw_html.txt,0
2197542_raw_html.txt,0
2641095_raw_html.txt,0
1160054_raw_html.txt,0
672646_raw_html.txt,0
1017291_raw_html.txt,0
1507782_raw_html.txt,0
1745804_raw_html.txt,0
1382689_raw_html.txt,0
162435_raw_html.txt,0
3443120_raw_html.txt,0
3868656_raw_html.txt,0
1146579_raw_html.txt,0
3022772_raw_html.txt,1
1550026_raw_html.txt,0
2594583_raw_html.txt,0
74269_raw_html.txt,0
130694_raw_html.txt,0
2019668_raw_html.txt,0
2179290_raw_html.txt,0
1153563_raw_html.txt,0
2103879_raw_html.txt,1
492006_raw_html.txt,0
3019518_raw_html.txt,0
3516394_raw_html.txt,0
3718713_raw_html.txt,0
2333666_raw_html.txt,0
1644762_raw_html.txt,0
3199396_raw_html.txt,0
803140_raw_html.txt,1
3949383_raw_html.txt,0
2247896_raw_html.txt,0
1933372_raw_html.txt,0
2205501_raw_html.txt,0
1478665_raw_html.txt,0
1885194_raw_html.txt,0
2160703_raw_html.txt,0
3174892_raw_html.txt,0
3043918_raw_html.txt,0
144538_raw_html.txt,0
2130068_raw_html.txt,0
461206_raw_html.txt,1
2930540_raw_html.txt,0
2185102_raw_html.txt,0
2662098_raw_html.txt,0
72514_raw_html.txt,0
1826473_raw_html.txt,0
1722386_raw_html.txt,0
3686707_raw_html.txt,0
148137_raw_html.txt,0
2438398_raw_html.txt,0
2175272_raw_html.txt,0
988694_raw_html.txt,1
38899_raw_html.txt,0
2564550_raw_html.txt,0
1091684_raw_html.txt,0
107258_raw_html.txt,0
556810_raw_html.txt,0
1415229_raw_html.txt,1
1610281_raw_html.txt,0
3463950_raw_html.txt,0
3999393_raw_html.txt,0
1732597_raw_html.txt,0
3622951_raw_html.txt,0
3697905_raw_html.txt,0
3283953_raw_html.txt,0
3891406_raw_html.txt,0
3224445_raw_html.txt,0
3009766_raw_html.txt,0
3015427_raw_html.txt,1
3267505_raw_html.txt,0
499778_raw_html.txt,0
3670083_raw_html.txt,0
1802100_raw_html.txt,0
1346319_raw_html.txt,0
3158746_raw_html.txt,1
2139160_raw_html.txt,0
3436902_raw_html.txt,0
3799419_raw_html.txt,0
134766_raw_html.txt,0
3371113_raw_html.txt,0
1781145_raw_html.txt,0
2684223_raw_html.txt,0
3101421_raw_html.txt,0
2794184_raw_html.txt,0
3546914_raw_html.txt,0
3673418_raw_html.txt,1
1584069_raw_html.txt,0
3599509_raw_html.txt,0
3649676_raw_html.txt,0
997584_raw_html.txt,0
3815773_raw_html.txt,1
3859113_raw_html.txt,0
1898900_raw_html.txt,0
3457357_raw_html.txt,1
2589709_raw_html.txt,0
1565794_raw_html.txt,1
2055271_raw_html.txt,0
3488492_raw_html.txt,0
3294079_raw_html.txt,0
1679841_raw_html.txt,0
3740577_raw_html.txt,0
3553060_raw_html.txt,0
3548978_raw_html.txt,0
63566_raw_html.txt,0
1375240_raw_html.txt,0
1105506_raw_html.txt,0
2110753_raw_html.txt,1
2816042_raw_html.txt,1
948990_raw_html.txt,0
2480810_raw_html.txt,0
2246712_raw_html.txt,0
3383252_raw_html.txt,1
3222196_raw_html.txt,1
3948643_raw_html.txt,0
3792289_raw_html.txt,0
3171658_raw_html.txt,0
1724233_raw_html.txt,0
3243974_raw_html.txt,0
179914_raw_html.txt,0
1425062_raw_html.txt,0
1560142_raw_html.txt,0
3014353_raw_html.txt,0
667478_raw_html.txt,0
887677_raw_html.txt,0
442281_raw_html.txt,0
2748610_raw_html.txt,0
541926_raw_html.txt,0
2648536_raw_html.txt,0
215390_raw_html.txt,1
3515539_raw_html.txt,0
2778610_raw_html.txt,0
258170_raw_html.txt,1
2496907_raw_html.txt,1
2558299_raw_html.txt,0
717537_raw_html.txt,0
696160_raw_html.txt,0
2775158_raw_html.txt,0
319005_raw_html.txt,0
4047854_raw_html.txt,0
3952852_raw_html.txt,0
3246624_raw_html.txt,0
357789_raw_html.txt,0
2991328_raw_html.txt,1
318214_raw_html.txt,0
3656629_raw_html.txt,0
94874_raw_html.txt,0
1571550_raw_html.txt,0
162578_raw_html.txt,0
2108424_raw_html.txt,0
267804_raw_html.txt,0
1766972_raw_html.txt,0
3795357_raw_html.txt,0
2084859_raw_html.txt,0
461445_raw_html.txt,0
2519996_raw_html.txt,0
808150_raw_html.txt,0
1547084_raw_html.txt,0
276868_raw_html.txt,0
71194_raw_html.txt,0
678270_raw_html.txt,0
1708417_raw_html.txt,0
2847500_raw_html.txt,0
3717092_raw_html.txt,0
972952_raw_html.txt,0
2226926_raw_html.txt,0
2395441_raw_html.txt,0
121404_raw_html.txt,0
3639163_raw_html.txt,0
1893927_raw_html.txt,0
2239142_raw_html.txt,0
3485180_raw_html.txt,0
2454670_raw_html.txt,1
463609_raw_html.txt,0
3644084_raw_html.txt,0
690840_raw_html.txt,0
2365500_raw_html.txt,0
892792_raw_html.txt,0
3295028_raw_html.txt,0
3782407_raw_html.txt,0
111615_raw_html.txt,0
3058318_raw_html.txt,0
1484700_raw_html.txt,0
3810499_raw_html.txt,0
654950_raw_html.txt,0
2357685_raw_html.txt,0
1807452_raw_html.txt,0
1916527_raw_html.txt,0
489817_raw_html.txt,0
2636931_raw_html.txt,0
1914754_raw_html.txt,0
660597_raw_html.txt,0
3827733_raw_html.txt,0
2962035_raw_html.txt,0
3628347_raw_html.txt,0
2470443_raw_html.txt,0
3837675_raw_html.txt,0
3590917_raw_html.txt,0
958948_raw_html.txt,0
3867290_raw_html.txt,0
3147376_raw_html.txt,0
3464601_raw_html.txt,0
1746345_raw_html.txt,0
2600796_raw_html.txt,0
3743947_raw_html.txt,0
2284718_raw_html.txt,0
922438_raw_html.txt,0
2413264_raw_html.txt,0
2691270_raw_html.txt,0
305960_raw_html.txt,1
